feature,importance
cat__ROUTE_GEG-OAK,0.0
cat__ROUTE_GEG-ORD,0.0
cat__ROUTE_GEG-PDX,0.0
cat__ROUTE_GEG-PHX,0.0
cat__ROUTE_GEG-SAN,0.0
cat__ROUTE_GEG-SEA,0.0
cat__ROUTE_GEG-SFO,0.0
cat__ROUTE_GEG-SJC,0.0
cat__ROUTE_GEG-SLC,0.0
cat__ROUTE_GEG-SMF,0.0
cat__ROUTE_GFK-AZA,0.0
cat__ROUTE_GFK-LAS,0.0
cat__ROUTE_GFK-MSP,0.0
cat__ROUTE_GFK-SFB,0.0
cat__ROUTE_GGG-DFW,0.0
cat__ROUTE_GJT-DEN,0.0
cat__ROUTE_GJT-DFW,0.0
cat__ROUTE_GJT-LAS,0.0
cat__ROUTE_GJT-PHX,0.0
cat__ROUTE_GJT-SLC,0.0
cat__ROUTE_GNV-ATL,0.0
cat__ROUTE_GNV-CLT,0.0
cat__ROUTE_GNV-DFW,0.0
cat__ROUTE_GNV-MIA,0.0
cat__ROUTE_GPT-ATL,0.0
cat__ROUTE_GPT-CLT,0.0
cat__ROUTE_GPT-DFW,0.0
cat__ROUTE_GRB-ATL,0.0
cat__ROUTE_GRB-DTW,0.0
cat__ROUTE_GRB-MSP,0.0
cat__ROUTE_GRB-ORD,0.0
cat__ROUTE_GRI-AZA,0.0
cat__ROUTE_GRI-DFW,0.0
cat__ROUTE_GRI-LAS,0.0
cat__ROUTE_GRK-DFW,0.0
cat__ROUTE_GRR-ATL,0.0
cat__ROUTE_GRR-AUS,0.0
cat__ROUTE_GRR-AZA,0.0
cat__ROUTE_GRR-BNA,0.0
cat__ROUTE_GRR-BOS,0.0
cat__ROUTE_GRR-BWI,0.0
cat__ROUTE_GRR-CLT,0.0
cat__ROUTE_GRR-DCA,0.0
cat__ROUTE_GRR-DEN,0.0
cat__ROUTE_GRR-DFW,0.0
cat__ROUTE_GRR-DTW,0.0
cat__ROUTE_GRR-EWR,0.0
cat__ROUTE_GRR-FLL,0.0
cat__ROUTE_GRR-LAS,0.0
cat__ROUTE_GRR-LGA,0.0
cat__ROUTE_GRR-MCO,0.0
cat__ROUTE_GRR-MDW,0.0
cat__ROUTE_GRR-MIA,0.0
cat__ROUTE_GRR-MSP,0.0
cat__ROUTE_GRR-ORD,0.0
cat__ROUTE_GRR-PBI,0.0
cat__ROUTE_GRR-PGD,0.0
cat__ROUTE_GRR-PHX,0.0
cat__ROUTE_GRR-PIE,0.0
cat__ROUTE_GRR-RSW,0.0
cat__ROUTE_GRR-SFB,0.0
cat__ROUTE_GRR-SRQ,0.0
cat__ROUTE_GRR-TPA,0.0
cat__ROUTE_GRR-VPS,0.0
cat__ROUTE_GSO-ATL,0.0
cat__ROUTE_GSO-CLT,0.0
cat__ROUTE_GSO-DCA,0.0
cat__ROUTE_GSO-DEN,0.0
cat__ROUTE_GSO-DFW,0.0
cat__ROUTE_GSO-LGA,0.0
cat__ROUTE_GSO-MIA,0.0
cat__ROUTE_GSO-ORD,0.0
cat__ROUTE_GSO-PIE,0.0
cat__ROUTE_GSP-ATL,0.0
cat__ROUTE_GSP-BNA,0.0
cat__ROUTE_GSP-BWI,0.0
cat__ROUTE_GSP-CLT,0.0
cat__ROUTE_GSP-DCA,0.0
cat__ROUTE_GSP-DEN,0.0
cat__ROUTE_GSP-DFW,0.0
cat__ROUTE_GSP-DTW,0.0
cat__ROUTE_GSP-EWR,0.0
cat__ROUTE_GSP-FLL,0.0
cat__ROUTE_GSP-IAH,0.0
cat__ROUTE_GSP-LGA,0.0
cat__ROUTE_GSP-MIA,0.0
cat__ROUTE_GSP-ORD,0.0
cat__ROUTE_GSP-PHL,0.0
cat__ROUTE_GSP-PIE,0.0
cat__ROUTE_GSP-SFB,0.0
cat__ROUTE_GTF-AZA,0.0
cat__ROUTE_GTF-DEN,0.0
cat__ROUTE_GTF-LAS,0.0
cat__ROUTE_GTF-MSP,0.0
cat__ROUTE_GTF-SEA,0.0
cat__ROUTE_GTF-SLC,0.0
cat__ROUTE_GUC-DEN,0.0
cat__ROUTE_GUC-DFW,0.0
cat__ROUTE_GUM-HNL,0.0
cat__ROUTE_GUM-SPN,0.0
cat__ROUTE_HDN-ATL,0.0
cat__ROUTE_HDN-BNA,0.0
cat__ROUTE_HDN-BOS,0.0
cat__ROUTE_HDN-DAL,0.0
cat__ROUTE_HDN-DEN,0.0
cat__ROUTE_HDN-DFW,0.0
cat__ROUTE_HDN-EWR,0.0
cat__ROUTE_HDN-IAD,0.0
cat__ROUTE_HDN-IAH,0.0
cat__ROUTE_HDN-LAX,0.0
cat__ROUTE_HDN-MSP,0.0
cat__ROUTE_HDN-ORD,0.0
cat__ROUTE_HDN-SAN,0.0
cat__ROUTE_HDN-SFO,0.0
cat__ROUTE_HGR-PIE,0.0
cat__ROUTE_HGR-SFB,0.0
cat__ROUTE_HHH-CLT,0.0
cat__ROUTE_HIB-MSP,0.0
cat__ROUTE_HLN-DEN,0.0
cat__ROUTE_HLN-SEA,0.0
cat__ROUTE_HLN-SLC,0.0
cat__ROUTE_HNL-ANC,0.0
cat__ROUTE_HNL-ATL,0.0
cat__ROUTE_HNL-AUS,0.0
cat__ROUTE_HNL-BOS,0.0
cat__ROUTE_HNL-DEN,0.0
cat__ROUTE_HNL-DFW,0.0
cat__ROUTE_HNL-DTW,0.0
cat__ROUTE_HNL-EWR,0.0
cat__ROUTE_HNL-GUM,0.0
cat__ROUTE_HNL-IAD,0.0
cat__ROUTE_HNL-IAH,0.0
cat__ROUTE_HNL-ITO,0.0
cat__ROUTE_HNL-JFK,0.0
cat__ROUTE_HNL-KOA,0.0
cat__ROUTE_HNL-LAS,0.0
cat__ROUTE_HNL-LAX,0.0
cat__ROUTE_HNL-LGB,0.0
cat__ROUTE_HNL-LIH,0.0
cat__ROUTE_HNL-MSP,0.0
cat__ROUTE_HNL-OAK,0.0
cat__ROUTE_HNL-OGG,0.0
cat__ROUTE_HNL-ONT,0.0
cat__ROUTE_HNL-ORD,0.0
cat__ROUTE_HNL-PAE,0.0
cat__ROUTE_HNL-PDX,0.0
cat__ROUTE_HNL-PHX,0.0
cat__ROUTE_HNL-PPG,0.0
cat__ROUTE_HNL-SAN,0.0
cat__ROUTE_HNL-SEA,0.0
cat__ROUTE_HNL-SFO,0.0
cat__ROUTE_HNL-SJC,0.0
cat__ROUTE_HNL-SLC,0.0
cat__ROUTE_HNL-SMF,0.0
cat__ROUTE_HOB-DEN,0.0
cat__ROUTE_HOB-IAH,0.0
cat__ROUTE_HOU-ABQ,0.0
cat__ROUTE_HOU-AMA,0.0
cat__ROUTE_HOU-ATL,0.0
cat__ROUTE_HOU-AUS,0.0
cat__ROUTE_HOU-BHM,0.0
cat__ROUTE_HOU-BNA,0.0
cat__ROUTE_HOU-BUR,0.0
cat__ROUTE_HOU-BWI,0.0
cat__ROUTE_HOU-CHS,0.0
cat__ROUTE_HOU-CMH,0.0
cat__ROUTE_HOU-COS,0.0
cat__ROUTE_HOU-CRP,0.0
cat__ROUTE_HOU-DAL,0.0
cat__ROUTE_HOU-DCA,0.0
cat__ROUTE_HOU-DEN,0.0
cat__ROUTE_HOU-DFW,0.0
cat__ROUTE_HOU-ECP,0.0
cat__ROUTE_HOU-ELP,0.0
cat__ROUTE_HOU-FLL,0.0
cat__ROUTE_HOU-GSP,0.0
cat__ROUTE_HOU-HRL,0.0
cat__ROUTE_HOU-IND,0.0
cat__ROUTE_HOU-JAN,0.0
cat__ROUTE_HOU-JAX,0.0
cat__ROUTE_HOU-LAS,0.0
cat__ROUTE_HOU-LAX,0.0
cat__ROUTE_HOU-LBB,0.0
cat__ROUTE_HOU-LGA,0.0
cat__ROUTE_HOU-LGB,0.0
cat__ROUTE_HOU-MAF,0.0
cat__ROUTE_HOU-MCI,0.0
cat__ROUTE_HOU-MCO,0.0
cat__ROUTE_HOU-MDW,0.0
cat__ROUTE_HOU-MEM,0.0
cat__ROUTE_HOU-MIA,0.0
cat__ROUTE_HOU-MSY,0.0
cat__ROUTE_HOU-OAK,0.0
cat__ROUTE_HOU-OKC,0.0
cat__ROUTE_HOU-OMA,0.0
cat__ROUTE_HOU-ONT,0.0
cat__ROUTE_HOU-PHX,0.0
cat__ROUTE_HOU-PIT,0.0
cat__ROUTE_HOU-PNS,0.0
cat__ROUTE_HOU-PVU,0.0
cat__ROUTE_HOU-RDU,0.0
cat__ROUTE_HOU-RSW,0.0
cat__ROUTE_HOU-SAN,0.0
cat__ROUTE_HOU-SAT,0.0
cat__ROUTE_HOU-SAV,0.0
cat__ROUTE_HOU-SDF,0.0
cat__ROUTE_HOU-SJC,0.0
cat__ROUTE_HOU-SJU,0.0
cat__ROUTE_HOU-SLC,0.0
cat__ROUTE_HOU-SMF,0.0
cat__ROUTE_HOU-STL,0.0
cat__ROUTE_HOU-TPA,0.0
cat__ROUTE_HOU-TUL,0.0
cat__ROUTE_HOU-TUS,0.0
cat__ROUTE_HOU-TYS,0.0
cat__ROUTE_HOU-VPS,0.0
cat__ROUTE_HPN-ATL,0.0
cat__ROUTE_HPN-CLT,0.0
cat__ROUTE_HPN-DCA,0.0
cat__ROUTE_HPN-DTW,0.0
cat__ROUTE_HPN-FLL,0.0
cat__ROUTE_HPN-MCO,0.0
cat__ROUTE_HPN-MIA,0.0
cat__ROUTE_HPN-ORD,0.0
cat__ROUTE_HPN-PBI,0.0
cat__ROUTE_HPN-RSW,0.0
cat__ROUTE_HPN-SJU,0.0
cat__ROUTE_HPN-TPA,0.0
cat__ROUTE_HRL-AUS,0.0
cat__ROUTE_HRL-DAL,0.0
cat__ROUTE_HRL-DFW,0.0
cat__ROUTE_HRL-HOU,0.0
cat__ROUTE_HRL-IAH,0.0
cat__ROUTE_HRL-MSP,0.0
cat__ROUTE_HSV-ATL,0.0
cat__ROUTE_HSV-CLT,0.0
cat__ROUTE_HSV-DCA,0.0
cat__ROUTE_HSV-DEN,0.0
cat__ROUTE_HSV-DFW,0.0
cat__ROUTE_HSV-DTW,0.0
cat__ROUTE_HSV-MIA,0.0
cat__ROUTE_HSV-ORD,0.0
cat__ROUTE_HTS-PIE,0.0
cat__ROUTE_HTS-SFB,0.0
cat__ROUTE_HYS-DEN,0.0
cat__ROUTE_IAD-ATL,0.0
cat__ROUTE_IAD-AUS,0.0
cat__ROUTE_IAD-BDL,0.0
cat__ROUTE_IAD-BNA,0.0
cat__ROUTE_IAD-BOS,0.0
cat__ROUTE_IAD-BTV,0.0
cat__ROUTE_IAD-BUF,0.0
cat__ROUTE_IAD-BZN,0.0
cat__ROUTE_IAD-CHS,0.0
cat__ROUTE_IAD-CLE,0.0
cat__ROUTE_IAD-CLT,0.0
cat__ROUTE_IAD-CMH,0.0
cat__ROUTE_IAD-CVG,0.0
cat__ROUTE_IAD-DEN,0.0
cat__ROUTE_IAD-DFW,0.0
cat__ROUTE_IAD-DTW,0.0
cat__ROUTE_IAD-EWR,0.0
cat__ROUTE_IAD-FLL,0.0
cat__ROUTE_IAD-HDN,0.0
cat__ROUTE_IAD-HNL,0.0
cat__ROUTE_IAD-IAH,0.0
cat__ROUTE_IAD-IND,0.0
cat__ROUTE_IAD-JAX,0.0
cat__ROUTE_IAD-JST,0.0
cat__ROUTE_IAD-LAS,0.0
cat__ROUTE_IAD-LAX,0.0
cat__ROUTE_IAD-LGA,0.0
cat__ROUTE_IAD-MCO,0.0
cat__ROUTE_IAD-MGW,0.0
cat__ROUTE_IAD-MIA,0.0
cat__ROUTE_IAD-MSP,0.0
cat__ROUTE_IAD-MSY,0.0
cat__ROUTE_IAD-ORD,0.0
cat__ROUTE_IAD-ORF,0.0
cat__ROUTE_IAD-PBI,0.0
cat__ROUTE_IAD-PDX,0.0
cat__ROUTE_IAD-PGD,0.0
cat__ROUTE_IAD-PHX,0.0
cat__ROUTE_IAD-PIT,0.0
cat__ROUTE_IAD-PSP,0.0
cat__ROUTE_IAD-PVD,0.0
cat__ROUTE_IAD-PWM,0.0
cat__ROUTE_IAD-RDU,0.0
cat__ROUTE_IAD-ROC,0.0
cat__ROUTE_IAD-RSW,0.0
cat__ROUTE_IAD-SAN,0.0
cat__ROUTE_IAD-SAT,0.0
cat__ROUTE_IAD-SBN,0.0
cat__ROUTE_IAD-SCE,0.0
cat__ROUTE_IAD-SDF,0.0
cat__ROUTE_IAD-SEA,0.0
cat__ROUTE_IAD-SFO,0.0
cat__ROUTE_IAD-SJU,0.0
cat__ROUTE_IAD-SLC,0.0
cat__ROUTE_IAD-SMF,0.0
cat__ROUTE_IAD-SRQ,0.0
cat__ROUTE_IAD-STT,0.0
cat__ROUTE_IAD-SYR,0.0
cat__ROUTE_IAD-TPA,0.0
cat__ROUTE_IAG-PGD,0.0
cat__ROUTE_IAG-PIE,0.0
cat__ROUTE_IAH-ABQ,0.0
cat__ROUTE_IAH-ASE,0.0
cat__ROUTE_IAH-ATL,0.0
cat__ROUTE_IAH-AUS,0.0
cat__ROUTE_IAH-BNA,0.0
cat__ROUTE_IAH-BOS,0.0
cat__ROUTE_IAH-BTR,0.0
cat__ROUTE_IAH-BWI,0.0
cat__ROUTE_IAH-BZN,0.0
cat__ROUTE_IAH-CLE,0.0
cat__ROUTE_IAH-CLT,0.0
cat__ROUTE_IAH-CMH,0.0
cat__ROUTE_IAH-COS,0.0
cat__ROUTE_IAH-CRP,0.0
cat__ROUTE_IAH-CVG,0.0
cat__ROUTE_IAH-DCA,0.0
cat__ROUTE_IAH-DEN,0.0
cat__ROUTE_IAH-DFW,0.0
cat__ROUTE_IAH-DSM,0.0
cat__ROUTE_IAH-DTW,0.0
cat__ROUTE_IAH-ECP,0.0
cat__ROUTE_IAH-EGE,0.0
cat__ROUTE_IAH-ELP,0.0
cat__ROUTE_IAH-EWR,0.0
cat__ROUTE_IAH-FLL,0.0
cat__ROUTE_IAH-GSP,0.0
cat__ROUTE_IAH-HDN,0.0
cat__ROUTE_IAH-HNL,0.0
cat__ROUTE_IAH-HOB,0.0
cat__ROUTE_IAH-HRL,0.0
cat__ROUTE_IAH-IAD,0.0
cat__ROUTE_IAH-ICT,0.0
cat__ROUTE_IAH-IND,0.0
cat__ROUTE_IAH-JAC,0.0
cat__ROUTE_IAH-JAX,0.0
cat__ROUTE_IAH-JFK,0.0
cat__ROUTE_IAH-LAS,0.0
cat__ROUTE_IAH-LAX,0.0
cat__ROUTE_IAH-LFT,0.0
cat__ROUTE_IAH-LGA,0.0
cat__ROUTE_IAH-LIT,0.0
cat__ROUTE_IAH-MAF,0.0
cat__ROUTE_IAH-MCI,0.0
cat__ROUTE_IAH-MCO,0.0
cat__ROUTE_IAH-MDW,0.0
cat__ROUTE_IAH-MEI,0.0
cat__ROUTE_IAH-MEM,0.0
cat__ROUTE_IAH-MFE,0.0
cat__ROUTE_IAH-MIA,0.0
cat__ROUTE_IAH-MSP,0.0
cat__ROUTE_IAH-MSY,0.0
cat__ROUTE_IAH-OKC,0.0
cat__ROUTE_IAH-OMA,0.0
cat__ROUTE_IAH-ONT,0.0
cat__ROUTE_IAH-ORD,0.0
cat__ROUTE_IAH-ORF,0.0
cat__ROUTE_IAH-PBI,0.0
cat__ROUTE_IAH-PDX,0.0
cat__ROUTE_IAH-PHL,0.0
cat__ROUTE_IAH-PHX,0.0
cat__ROUTE_IAH-PIB,0.0
cat__ROUTE_IAH-PIT,0.0
cat__ROUTE_IAH-PNS,0.0
cat__ROUTE_IAH-PSP,0.0
cat__ROUTE_IAH-RDU,0.0
cat__ROUTE_IAH-RIC,0.0
cat__ROUTE_IAH-RNO,0.0
cat__ROUTE_IAH-RSW,0.0
cat__ROUTE_IAH-SAN,0.0
cat__ROUTE_IAH-SAT,0.0
cat__ROUTE_IAH-SEA,0.0
cat__ROUTE_IAH-SFO,0.0
cat__ROUTE_IAH-SGF,0.0
cat__ROUTE_IAH-SHV,0.0
cat__ROUTE_IAH-SJC,0.0
cat__ROUTE_IAH-SJU,0.0
cat__ROUTE_IAH-SLC,0.0
cat__ROUTE_IAH-SMF,0.0
cat__ROUTE_IAH-SNA,0.0
cat__ROUTE_IAH-SRQ,0.0
cat__ROUTE_IAH-STL,0.0
cat__ROUTE_IAH-STT,0.0
cat__ROUTE_IAH-TPA,0.0
cat__ROUTE_IAH-TUL,0.0
cat__ROUTE_IAH-TUS,0.0
cat__ROUTE_IAH-VCT,0.0
cat__ROUTE_ICT-ATL,0.0
cat__ROUTE_ICT-AZA,0.0
cat__ROUTE_ICT-DCA,0.0
cat__ROUTE_ICT-DEN,0.0
cat__ROUTE_ICT-DFW,0.0
cat__ROUTE_ICT-IAH,0.0
cat__ROUTE_ICT-LAS,0.0
cat__ROUTE_ICT-MIA,0.0
cat__ROUTE_ICT-ORD,0.0
cat__ROUTE_ICT-PHX,0.0
cat__ROUTE_ICT-SFB,0.0
cat__ROUTE_ICT-STL,0.0
cat__ROUTE_IDA-AZA,0.0
cat__ROUTE_IDA-DEN,0.0
cat__ROUTE_IDA-DFW,0.0
cat__ROUTE_IDA-LAS,0.0
cat__ROUTE_IDA-PDX,0.0
cat__ROUTE_IDA-PHX,0.0
cat__ROUTE_IDA-SLC,0.0
cat__ROUTE_IDA-SNA,0.0
cat__ROUTE_ILM-ATL,0.0
cat__ROUTE_ILM-CLT,0.0
cat__ROUTE_ILM-DCA,0.0
cat__ROUTE_ILM-DFW,0.0
cat__ROUTE_ILM-EWR,0.0
cat__ROUTE_ILM-LGA,0.0
cat__ROUTE_ILM-MIA,0.0
cat__ROUTE_IMT-DTW,0.0
cat__ROUTE_IMT-MSP,0.0
cat__ROUTE_IND-ATL,0.0
cat__ROUTE_IND-AUS,0.0
cat__ROUTE_IND-BOS,0.0
cat__ROUTE_IND-BWI,0.0
cat__ROUTE_IND-CLT,0.0
cat__ROUTE_IND-DAL,0.0
cat__ROUTE_IND-DCA,0.0
cat__ROUTE_IND-DEN,0.0
cat__ROUTE_IND-DFW,0.0
cat__ROUTE_IND-DTW,0.0
cat__ROUTE_IND-EWR,0.0
cat__ROUTE_IND-EYW,0.0
cat__ROUTE_IND-FLL,0.0
cat__ROUTE_IND-HOU,0.0
cat__ROUTE_IND-IAD,0.0
cat__ROUTE_IND-IAH,0.0
cat__ROUTE_IND-JAX,0.0
cat__ROUTE_IND-JFK,0.0
cat__ROUTE_IND-LAS,0.0
cat__ROUTE_IND-LAX,0.0
cat__ROUTE_IND-LGA,0.0
cat__ROUTE_IND-MCI,0.0
cat__ROUTE_IND-MCO,0.0
cat__ROUTE_IND-MIA,0.0
cat__ROUTE_IND-MSP,0.0
cat__ROUTE_IND-ORD,0.0
cat__ROUTE_IND-PGD,0.0
cat__ROUTE_IND-PHL,0.0
cat__ROUTE_IND-PHX,0.0
cat__ROUTE_IND-PIE,0.0
cat__ROUTE_IND-RDU,0.0
cat__ROUTE_IND-RSW,0.0
cat__ROUTE_IND-SAN,0.0
cat__ROUTE_IND-SEA,0.0
cat__ROUTE_IND-SFB,0.0
cat__ROUTE_IND-SFO,0.0
cat__ROUTE_IND-SLC,0.0
cat__ROUTE_IND-SRQ,0.0
cat__ROUTE_IND-TPA,0.0
cat__ROUTE_INL-MSP,0.0
cat__ROUTE_ISP-BWI,0.0
cat__ROUTE_ISP-FLL,0.0
cat__ROUTE_ISP-MCO,0.0
cat__ROUTE_ISP-MIA,0.0
cat__ROUTE_ISP-PBI,0.0
cat__ROUTE_ISP-RSW,0.0
cat__ROUTE_ISP-TPA,0.0
cat__ROUTE_ITO-HNL,0.0
cat__ROUTE_ITO-OGG,0.0
cat__ROUTE_JAC-ATL,0.0
cat__ROUTE_JAC-DEN,0.0
cat__ROUTE_JAC-DFW,0.0
cat__ROUTE_JAC-EWR,0.0
cat__ROUTE_JAC-IAH,0.0
cat__ROUTE_JAC-LAX,0.0
cat__ROUTE_JAC-MSP,0.0
cat__ROUTE_JAC-ORD,0.0
cat__ROUTE_JAC-SAN,0.0
cat__ROUTE_JAC-SEA,0.0
cat__ROUTE_JAC-SFO,0.0
cat__ROUTE_JAC-SLC,0.0
cat__ROUTE_JAN-ATL,0.0
cat__ROUTE_JAN-BWI,0.0
cat__ROUTE_JAN-CLT,0.0
cat__ROUTE_JAN-DCA,0.0
cat__ROUTE_JAN-DFW,0.0
cat__ROUTE_JAN-HOU,0.0
cat__ROUTE_JAN-MCO,0.0
cat__ROUTE_JAX-ATL,0.0
cat__ROUTE_JAX-BNA,0.0
cat__ROUTE_JAX-BOS,0.0
cat__ROUTE_JAX-BWI,0.0
cat__ROUTE_JAX-CLT,0.0
cat__ROUTE_JAX-CVG,0.0
cat__ROUTE_JAX-DAL,0.0
cat__ROUTE_JAX-DCA,0.0
cat__ROUTE_JAX-DEN,0.0
cat__ROUTE_JAX-DFW,0.0
cat__ROUTE_JAX-DTW,0.0
cat__ROUTE_JAX-EWR,0.0
cat__ROUTE_JAX-FLL,0.0
cat__ROUTE_JAX-FNT,0.0
cat__ROUTE_JAX-HOU,0.0
cat__ROUTE_JAX-IAD,0.0
cat__ROUTE_JAX-IAH,0.0
cat__ROUTE_JAX-IND,0.0
cat__ROUTE_JAX-JFK,0.0
cat__ROUTE_JAX-LGA,0.0
cat__ROUTE_JAX-MDT,0.0
cat__ROUTE_JAX-MDW,0.0
cat__ROUTE_JAX-MIA,0.0
cat__ROUTE_JAX-MSP,0.0
cat__ROUTE_JAX-ORD,0.0
cat__ROUTE_JAX-PHL,0.0
cat__ROUTE_JAX-PHX,0.0
cat__ROUTE_JAX-PIT,0.0
cat__ROUTE_JAX-SJU,0.0
cat__ROUTE_JAX-STL,0.0
cat__ROUTE_JAX-TYS,0.0
cat__ROUTE_JFK-ATL,0.0
cat__ROUTE_JFK-AUS,0.0
cat__ROUTE_JFK-BNA,0.0
cat__ROUTE_JFK-BOS,0.0
cat__ROUTE_JFK-BQN,0.0
cat__ROUTE_JFK-BTV,0.0
cat__ROUTE_JFK-BUF,0.0
cat__ROUTE_JFK-BZN,0.0
cat__ROUTE_JFK-CHS,0.0
cat__ROUTE_JFK-CLE,0.0
cat__ROUTE_JFK-CLT,0.0
cat__ROUTE_JFK-CMH,0.0
cat__ROUTE_JFK-CVG,0.0
cat__ROUTE_JFK-DCA,0.0
cat__ROUTE_JFK-DEN,0.0
cat__ROUTE_JFK-DFW,0.0
cat__ROUTE_JFK-DTW,0.0
cat__ROUTE_JFK-EGE,0.0
cat__ROUTE_JFK-FLL,0.0
cat__ROUTE_JFK-HNL,0.0
cat__ROUTE_JFK-IAH,0.0
cat__ROUTE_JFK-IND,0.0
cat__ROUTE_JFK-JAX,0.0
cat__ROUTE_JFK-LAS,0.0
cat__ROUTE_JFK-LAX,0.0
cat__ROUTE_JFK-MCI,0.0
cat__ROUTE_JFK-MCO,0.0
cat__ROUTE_JFK-MIA,0.0
cat__ROUTE_JFK-MKE,0.0
cat__ROUTE_JFK-MSP,0.0
cat__ROUTE_JFK-MSY,0.0
cat__ROUTE_JFK-ORD,0.0
cat__ROUTE_JFK-ORF,0.0
cat__ROUTE_JFK-ORH,0.0
cat__ROUTE_JFK-PBI,0.0
cat__ROUTE_JFK-PDX,0.0
cat__ROUTE_JFK-PHX,0.0
cat__ROUTE_JFK-PIT,0.0
cat__ROUTE_JFK-PSE,0.0
cat__ROUTE_JFK-PSP,0.0
cat__ROUTE_JFK-PWM,0.0
cat__ROUTE_JFK-RDU,0.0
cat__ROUTE_JFK-RIC,0.0
cat__ROUTE_JFK-RNO,0.0
cat__ROUTE_JFK-ROC,0.0
cat__ROUTE_JFK-RSW,0.0
cat__ROUTE_JFK-SAN,0.0
cat__ROUTE_JFK-SAT,0.0
cat__ROUTE_JFK-SAV,0.0
cat__ROUTE_JFK-SEA,0.0
cat__ROUTE_JFK-SFO,0.0
cat__ROUTE_JFK-SJU,0.0
cat__ROUTE_JFK-SLC,0.0
cat__ROUTE_JFK-SNA,0.0
cat__ROUTE_JFK-SRQ,0.0
cat__ROUTE_JFK-STT,0.0
cat__ROUTE_JFK-SYR,0.0
cat__ROUTE_JFK-TPA,0.0
cat__ROUTE_JLN-DEN,0.0
cat__ROUTE_JLN-ORD,0.0
cat__ROUTE_JMS-DEN,0.0
cat__ROUTE_JMS-DVL,0.0
cat__ROUTE_JNU-ANC,0.0
cat__ROUTE_JNU-KTN,0.0
cat__ROUTE_JNU-PSG,0.0
cat__ROUTE_JNU-SEA,0.0
cat__ROUTE_JNU-SIT,0.0
cat__ROUTE_JNU-YAK,0.0
cat__ROUTE_JST-IAD,0.0
cat__ROUTE_JST-ORD,0.0
cat__ROUTE_KOA-ANC,0.0
cat__ROUTE_KOA-DEN,0.0
cat__ROUTE_KOA-HNL,0.0
cat__ROUTE_KOA-LAS,0.0
cat__ROUTE_KOA-LAX,0.0
cat__ROUTE_KOA-LIH,0.0
cat__ROUTE_KOA-OAK,0.0
cat__ROUTE_KOA-OGG,0.0
cat__ROUTE_KOA-ORD,0.0
cat__ROUTE_KOA-PDX,0.0
cat__ROUTE_KOA-PHX,0.0
cat__ROUTE_KOA-SAN,0.0
cat__ROUTE_KOA-SEA,0.0
cat__ROUTE_KOA-SFO,0.0
cat__ROUTE_KOA-SJC,0.0
cat__ROUTE_KOA-SMF,0.0
cat__ROUTE_KTN-JNU,0.0
cat__ROUTE_KTN-SEA,0.0
cat__ROUTE_KTN-SIT,0.0
cat__ROUTE_KTN-WRG,0.0
cat__ROUTE_LAN-DCA,0.0
cat__ROUTE_LAN-DTW,0.0
cat__ROUTE_LAR-DEN,0.0
cat__ROUTE_LAS-ABQ,0.0
cat__ROUTE_LAS-ALB,0.0
cat__ROUTE_LAS-AMA,0.0
cat__ROUTE_LAS-ANC,0.0
cat__ROUTE_LAS-ATL,0.0
cat__ROUTE_LAS-ATW,0.0
cat__ROUTE_LAS-AUS,0.0
cat__ROUTE_LAS-AVL,0.0
cat__ROUTE_LAS-AZA,0.0
cat__ROUTE_LAS-BHM,0.0
cat__ROUTE_LAS-BIL,0.0
cat__ROUTE_LAS-BIS,0.0
cat__ROUTE_LAS-BLI,0.0
cat__ROUTE_LAS-BNA,0.0
cat__ROUTE_LAS-BOI,0.0
cat__ROUTE_LAS-BOS,0.0
cat__ROUTE_LAS-BUF,0.0
cat__ROUTE_LAS-BUR,0.0
cat__ROUTE_LAS-BWI,0.0
cat__ROUTE_LAS-BZN,0.0
cat__ROUTE_LAS-CHA,0.0
cat__ROUTE_LAS-CID,0.0
cat__ROUTE_LAS-CLE,0.0
cat__ROUTE_LAS-CLT,0.0
cat__ROUTE_LAS-CMH,0.0
cat__ROUTE_LAS-COS,0.0
cat__ROUTE_LAS-CVG,0.0
cat__ROUTE_LAS-DAL,0.0
cat__ROUTE_LAS-DCA,0.0
cat__ROUTE_LAS-DEN,0.0
cat__ROUTE_LAS-DFW,0.0
cat__ROUTE_LAS-DSM,0.0
cat__ROUTE_LAS-DTW,0.0
cat__ROUTE_LAS-ELP,0.0
cat__ROUTE_LAS-EUG,0.0
cat__ROUTE_LAS-EWR,0.0
cat__ROUTE_LAS-FAR,0.0
cat__ROUTE_LAS-FAT,0.0
cat__ROUTE_LAS-FCA,0.0
cat__ROUTE_LAS-FLL,0.0
cat__ROUTE_LAS-FNT,0.0
cat__ROUTE_LAS-FSD,0.0
cat__ROUTE_LAS-FWA,0.0
cat__ROUTE_LAS-GEG,0.0
cat__ROUTE_LAS-GFK,0.0
cat__ROUTE_LAS-GJT,0.0
cat__ROUTE_LAS-GRI,0.0
cat__ROUTE_LAS-GRR,0.0
cat__ROUTE_LAS-GTF,0.0
cat__ROUTE_LAS-HNL,0.0
cat__ROUTE_LAS-HOU,0.0
cat__ROUTE_LAS-IAD,0.0
cat__ROUTE_LAS-IAH,0.0
cat__ROUTE_LAS-ICT,0.0
cat__ROUTE_LAS-IDA,0.0
